Brand,Model,Storage,category,marketplace,link,priceInitial,pricePromo,promotionType,collectionTime
Samsung,Galaxy Tab A9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BF6,2699.9,2199.9,18%,2025-02-05 21:03:48
CHUWI,ipad Xpro,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-002A-000J6,2199.9,1059.9,51%,2025-02-05 21:03:48
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-android-zabu0108us-tb-300fu-gray/p/0EJ-001J-005B0,1099.9,729.9,33%,2025-02-05 21:03:48
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ4,4139.5,N/A,Aucune,2025-02-05 21:03:48
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/1TS-0002-00611,2199.9,1699.9,22%,2025-02-05 21:03:48
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ5,5999.9,4799.9,20%,2025-02-05 21:03:48
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2602-ipad-9th-gen-gray/p/24W-0002-010Z5,2199.9,N/A,Aucune,2025-02-05 21:03:48
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005N0,1799.9,1274.9,29%,2025-02-05 21:03:48
Apple,iPad Air 3rd,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01661,1613.6,1509.9,6%,2025-02-05 21:03:48
Apple,iPad 6th,32GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858752783,1999.9,1259.9,37%,2025-02-05 21:03:48
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005B4,1290.0,N/A,Aucune,2025-02-05 21:03:48
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ6,5799.9,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017C6,1302.7,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2603-ipad-9th-gen-gray/p/24W-0002-01423,2499.9,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017U4,6299.7,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad with,16GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858753165,590.0,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017C7,991.8,N/A,Aucune,2025-02-05 21:03:48
SAMSUNG,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/N82E16834132483,0.0,N/A,Aucune,2025-02-05 21:03:48
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016D7,6599.5,N/A,Aucune,2025-02-05 21:03:48
SAMSUNG,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B16,5690.0,N/A,Aucune,2025-02-05 21:03:48
Samsung,Galaxy Tab A9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BF6,2699.9,2199.9,18%,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ5,5999.9,4799.9,20%,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00B10,5199.9,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW9,6790.0,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/1TS-0002-00611,2199.9,1699.9,22%,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ6,5799.9,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AZ4,4139.5,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AW8,7999.9,6745.6,15%,2025-02-07 13:26:05
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-android-zabu0108us-tb-300fu-gray/p/0EJ-001J-005B0,1099.9,729.9,33%,2025-02-07 13:26:05
Samsung,Galaxy Tab S10,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV2,11524.2,N/A,Aucune,2025-02-07 13:26:05
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005B4,1290.0,N/A,Aucune,2025-02-07 13:26:05
SAMSUNG,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/N82E16834132483,0.0,N/A,Aucune,2025-02-07 13:26:05
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005N0,1799.9,1274.9,29%,2025-02-07 13:26:05
Lenovo,Tab Model,64GB,Tablette,Newegg,https://www.newegg.com/p/26J-05GT-00003,1399.9,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab S9,12GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00AX4,11499.9,9481.8,17%,2025-02-07 13:26:05
Lenovo,Tab Plus,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00639,6999.9,5999.9,14%,2025-02-07 13:26:05
Samsung,Galaxy Tab S10,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV0,10755.9,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab Active4,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A15,6902.8,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab A9,660GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BK5,2678.3,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab Active4,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00A27,7448.5,N/A,Aucune,2025-02-07 13:26:05
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005G3,1549.9,N/A,Aucune,2025-02-07 13:26:05
Samsung,Galaxy Tab S10,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BV1,12676.6,N/A,Aucune,2025-02-07 13:26:05
